"id","owner","secret","server","farm","title","ispublic","lat","lon","locality","county","region","country","isFavorite","dateTaken","views","url"
26747823061,"86067800@N02","86f6d1b9a7",7502,8,"Les Frêtes de Colomban",1,45.889022,6.390309,"Manigod","Upper Savoy","Rhone-Alpes","France",0,"2016-03-20 15:16:53",1451,"https://www.flickr.com/photos/mitchoum/26747823061/"
26207796873,"66907264@N03","f271e0de0f",7283,8,"Sentiero innevato, lago di Scais",1,46.088011,9.927438,"Baite Rua","Sondrio","Lombardy","Italy",0,"2016-03-19 15:56:31",83,"https://www.flickr.com/photos/mircovolpi/26207796873/"
26203741014,"66887658@N05","fa0a7e0429",7507,8,"VW Beetle",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:12:58",643,"https://www.flickr.com/photos/v8dub/26203741014/"
26782918466,"66887658@N05","ef05d93b7e",7145,8,"VW Combi T1, 1963 _ Zweifel Pomy-Chips",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 10:30:05",557,"https://www.flickr.com/photos/v8dub/26782918466/"
26714029692,"66887658@N05","613f36040d",7013,8,"VW Combi T1, 1963 _ Zweifel Pomy-Chips",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 10:30:19",699,"https://www.flickr.com/photos/v8dub/26714029692/"
26782793546,"66887658@N05","717e502a37",7210,8,"VW Karmann Ghia Typ 34",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:05:39",539,"https://www.flickr.com/photos/v8dub/26782793546/"
26739797621,"66887658@N05","ce8a378667",7042,8,"Opel Commodore A Coupé",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 11:17:55",577,"https://www.flickr.com/photos/v8dub/26739797621/"
26739413811,"66887658@N05","8891343a1e",7438,8,"Secma F16",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 11:16:16",373,"https://www.flickr.com/photos/v8dub/26739413811/"
26793714855,"66887658@N05","6183fe2172",7641,8,"VW Beetle, 1954",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:26:23",663,"https://www.flickr.com/photos/v8dub/26793714855/"
26793710385,"66887658@N05","b299770c95",7641,8,"VW Beetle, 1954",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:26:40",686,"https://www.flickr.com/photos/v8dub/26793710385/"
26726086541,"66887658@N05","7026aa4762",7706,8,"Cadillac Coupé de Ville, 1954",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:21:33",622,"https://www.flickr.com/photos/v8dub/26726086541/"
26187886514,"66887658@N05","bb8899b65e",7252,8,"Cadillac Coupé de Ville, 1954",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:22:45",532,"https://www.flickr.com/photos/v8dub/26187886514/"
26791264235,"66887658@N05","ef5cb8f07a",7254,8,"Volvo 122S",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:27:29",621,"https://www.flickr.com/photos/v8dub/26791264235/"
26185978413,"66887658@N05","3ecf8e6523",7230,8,"VW Beetle",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:08:58",597,"https://www.flickr.com/photos/v8dub/26185978413/"
26183947284,"66887658@N05","b27c53094e",7049,8,"Volvo PV 544 Sport",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:16:56",543,"https://www.flickr.com/photos/v8dub/26183947284/"
26516534420,"66887658@N05","7279ae978c",7501,8,"Saurer AC, 1913",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 10:48:04",450,"https://www.flickr.com/photos/v8dub/26516534420/"
26516058560,"66887658@N05","37b196fb9e",7538,8,"Saurer 4BL, 1930 _ Ex-Feuerwehr",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 10:44:19",538,"https://www.flickr.com/photos/v8dub/26516058560/"
26182583514,"66887658@N05","d1570dfb72",8792,9,"FBW, 1957",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 10:44:37",398,"https://www.flickr.com/photos/v8dub/26182583514/"
26786374145,"66296731@N07","e6c4742d9e",7071,8,"2016-03-21, Basel, Dreirosenbrücke",1,47.57079,7.589726,"Basel","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-03-21 16:50:36",942,"https://www.flickr.com/photos/fototak/26786374145/"
26680696542,"66887658@N05","3049a09f20",1467,2,"Opel Commodore B GS/E",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:29:01",600,"https://www.flickr.com/photos/v8dub/26680696542/"
26501228000,"66887658@N05","84d497dbfe",1479,2,"Saurer M8, 1948 _ Ex-Swiss Army",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 10:39:24",503,"https://www.flickr.com/photos/v8dub/26501228000/"
26675914802,"66887658@N05","3c99ba5f09",1464,2,"Chevrolet Truck, 1945",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 10:39:01",508,"https://www.flickr.com/photos/v8dub/26675914802/"
26162545044,"66887658@N05","68723fcd14",1489,2,"Ford V8 Super Deluxe, 1948",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 11:20:39",678,"https://www.flickr.com/photos/v8dub/26162545044/"
26742562666,"66887658@N05","0d46c512d0",1468,2,"Peugeot 404, 1969",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:05:29",774,"https://www.flickr.com/photos/v8dub/26742562666/"
26494341350,"66887658@N05","ffd391cee9",1719,2,"VW Beetle Convertible, 1953-59",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 11:07:12",720,"https://www.flickr.com/photos/v8dub/26494341350/"
26672731372,"66887658@N05","38a211413f",1490,2,"AC Cobra 427, 1965 _ Replica",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 11:12:09",569,"https://www.flickr.com/photos/v8dub/26672731372/"
26698582971,"66887658@N05","b84eff7494",1610,2,"Alfa Romeo 1750 GTAm (1'985 ccm), 1970",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 11:10:29",479,"https://www.flickr.com/photos/v8dub/26698582971/"
26726088696,"66887658@N05","a5d5819ed9",1631,2,"Ford Mustang, 1968",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:13:33",691,"https://www.flickr.com/photos/v8dub/26726088696/"
26751203285,"68151073@N02","7988f933e2",1497,2,"Lac Léman Glion Montreux",1,46.433077,6.92818,"Glion","Vevey","Canton of Vaud","Switzerland",0,"2016-03-19 10:02:35",10,"https://www.flickr.com/photos/widmerjj/26751203285/"
26476272600,"66887658@N05","9fcd0ae5d2",1665,2,"Vanden Plas Princess 1100",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:11:24",622,"https://www.flickr.com/photos/v8dub/26476272600/"
26748368515,"66887658@N05","258b262075",1582,2,"Tatra Type 87, (1937-50)",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 12:10:07",594,"https://www.flickr.com/photos/v8dub/26748368515/"
26653746062,"66887658@N05","24f0b99bcf",1667,2,"VW Beetle 1303",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:06:58",715,"https://www.flickr.com/photos/v8dub/26653746062/"
26721372016,"9389226@N03","7936bbe4f6",1546,2,"Zurich Zoo",1,47.385152,8.573708,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 16:08:07",7,"https://www.flickr.com/photos/saccman/26721372016/"
26721370176,"9389226@N03","7543127999",1695,2,"Zurich Zoo",1,47.385152,8.573708,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 16:08:04",7,"https://www.flickr.com/photos/saccman/26721370176/"
26721368906,"9389226@N03","0c85fa47a9",1557,2,"Zurich Zoo",1,47.385152,8.573708,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 16:07:57",7,"https://www.flickr.com/photos/saccman/26721368906/"
26142979263,"9389226@N03","afbc89e0f4",1506,2,"Zurich Zoo",1,47.385152,8.573708,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 16:06:23",7,"https://www.flickr.com/photos/saccman/26142979263/"
26653422752,"9389226@N03","4b0d01003e",1532,2,"Zurich Zoo",1,47.385152,8.573708,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 15:10:46",7,"https://www.flickr.com/photos/saccman/26653422752/"
26653249192,"9389226@N03","a7d2603d90",1626,2,"Zurich Zoo",1,47.385152,8.573708,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 14:32:14",5,"https://www.flickr.com/photos/saccman/26653249192/"
26653247142,"9389226@N03","1ff04ebb4a",1690,2,"Zurich Zoo",1,47.385152,8.573708,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 14:30:26",5,"https://www.flickr.com/photos/saccman/26653247142/"
26653245512,"9389226@N03","0b2ca44f5b",1647,2,"Zurich Zoo",1,47.385152,8.573708,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 14:30:17",6,"https://www.flickr.com/photos/saccman/26653245512/"
26653244272,"9389226@N03","39f6b32d4d",1528,2,"Zurich Zoo",1,47.385152,8.573708,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 14:29:39",5,"https://www.flickr.com/photos/saccman/26653244272/"
26473745720,"9389226@N03","6bd791339f",1679,2,"Zurich Zoo",1,47.385152,8.573708,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 13:12:01",4,"https://www.flickr.com/photos/saccman/26473745720/"
26653193122,"9389226@N03","178d69153e",1556,2,"Zurich Zoo",1,47.385152,8.573708,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 13:05:19",4,"https://www.flickr.com/photos/saccman/26653193122/"
26653191672,"9389226@N03","8c531462cd",1640,2,"Zurich Zoo",1,47.385152,8.573708,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 13:04:51",4,"https://www.flickr.com/photos/saccman/26653191672/"
26653180122,"9389226@N03","0548c97442",1493,2,"Zurich Zoo",1,47.385152,8.573708,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 12:54:15",4,"https://www.flickr.com/photos/saccman/26653180122/"
26142612743,"9389226@N03","cc7f68c400",1642,2,"Zurich Zoo",1,47.385152,8.573708,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 12:48:03",4,"https://www.flickr.com/photos/saccman/26142612743/"
26142612093,"9389226@N03","9b4b4dfed8",1480,2,"Zurich Zoo",1,47.385152,8.573708,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 12:48:01",4,"https://www.flickr.com/photos/saccman/26142612093/"
26141780083,"66887658@N05","7a7303e1e2",1511,2,"Volvo 121 (Amazon)",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:05:46",620,"https://www.flickr.com/photos/v8dub/26141780083/"
26678376501,"66887658@N05","833feab33d",1599,2,"BMW 327 Roadster, 1940",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 12:02:51",549,"https://www.flickr.com/photos/v8dub/26678376501/"
26140438903,"66887658@N05","91aa6b1d53",1705,2,"Daimler Sovereign 4.2",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 11:21:23",510,"https://www.flickr.com/photos/v8dub/26140438903/"
26637321952,"66887658@N05","ed26a2ff7e",1685,2,"Cadillac Série 62 Sedan de Ville, 1959",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:19:55",626,"https://www.flickr.com/photos/v8dub/26637321952/"
26457046320,"66887658@N05","b4fdbb375c",1593,2,"Alvis TE 21 Graber Special, 1964",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:17:38",624,"https://www.flickr.com/photos/v8dub/26457046320/"
26456306970,"66887658@N05","8777863aa5",1600,2,"Austin A40 Somerset",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:25:32",598,"https://www.flickr.com/photos/v8dub/26456306970/"
26454851320,"66887658@N05","ba22a9f06a",1513,2,"Peugeot 404",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:17:03",645,"https://www.flickr.com/photos/v8dub/26454851320/"
26699841076,"66887658@N05","6f30c7fb48",1656,2,"Chevrolet Corvette C3 _ ""Official Pace Car"", Limited Edition",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:20:07",593,"https://www.flickr.com/photos/v8dub/26699841076/"
26659256101,"66887658@N05","b7123a9ffe",1633,2,"Porsche 911T",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:24:28",560,"https://www.flickr.com/photos/v8dub/26659256101/"
26689780016,"11992831@N05","f56cf80c90",1521,2,"IMG_7500",1,47.59128,6.770913,"Echenans-Sous-Mont-Vaudois","Haute-Saone","Franche-Comte","France",0,"2016-03-24 12:59:24",9,"https://www.flickr.com/photos/11992831@N05/26689780016/"
26099390773,"98779623@N04","93d3ec38ef",1630,2,"",1,47.652427,9.473972,"Friedrichshafen","Bodenseekreis","Baden-Wurttemberg","Germany",0,"2016-03-23 20:59:03",3,"https://www.flickr.com/photos/98779623@N04/26099390773/"
26094691564,"38331795@N07","b9840004ab",1667,2,"St-Jean",1,46.080554,7.164609,"","Entremont","Canton of Valais","Switzerland",0,"2016-03-22 19:30:36",569,"https://www.flickr.com/photos/p_damer/26094691564/"
26670889986,"70711941@N02","89177c35a9",1554,2,"_DSC2221",1,47.56153,7.592541,"Basel","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-03-22 18:13:59",4,"https://www.flickr.com/photos/martinfricker/26670889986/"
26631447801,"70711941@N02","d2859d084c",1652,2,"_DSC2222",1,47.56153,7.592541,"Basel","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-03-22 18:14:21",3,"https://www.flickr.com/photos/martinfricker/26631447801/"
26670888726,"70711941@N02","83f6d8be31",1489,2,"_DSC2223",1,47.56153,7.592541,"Basel","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-03-22 18:14:42",4,"https://www.flickr.com/photos/martinfricker/26670888726/"
26631446691,"70711941@N02","88c1b57c9a",1659,2,"_DSC2224",1,47.56153,7.592541,"Basel","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-03-22 18:15:45",4,"https://www.flickr.com/photos/martinfricker/26631446691/"
26604519832,"70711941@N02","bda2f7693d",1669,2,"_DSC2225",1,47.56153,7.592541,"Basel","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-03-22 18:16:45",9,"https://www.flickr.com/photos/martinfricker/26604519832/"
26670886846,"70711941@N02","9c5e3f174c",1585,2,"_DSC2226",1,47.56153,7.592541,"Basel","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-03-22 18:18:48",5,"https://www.flickr.com/photos/martinfricker/26670886846/"
26604518302,"70711941@N02","74a4a2d054",1662,2,"_DSC2227",1,47.56153,7.592541,"Basel","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-03-22 18:19:15",6,"https://www.flickr.com/photos/martinfricker/26604518302/"
26086670583,"13459110@N00","b43585233a",1652,2,"WP_20160323_18_51_50_Pro",1,47.389261,8.514955,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-23 18:51:49",1,"https://www.flickr.com/photos/tomi883/26086670583/"
26663900846,"13459110@N00","889065c7c3",1576,2,"WP_20160323_18_51_35_Pro",1,47.389583,8.510588,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-23 18:51:34",1,"https://www.flickr.com/photos/tomi883/26663900846/"
26417602530,"13459110@N00","ef4fc9fec8",1541,2,"WP_20160323_18_51_16_Pro",1,47.389775,8.510602,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-23 18:51:15",1,"https://www.flickr.com/photos/tomi883/26417602530/"
26624669581,"13459110@N00","c4877d0aef",1542,2,"WP_20160323_18_51_40_Pro",1,47.389625,8.510613,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-23 18:51:39",1,"https://www.flickr.com/photos/tomi883/26624669581/"
26682945425,"38331795@N07","3cc97d2f4a",1656,2,"Following the Sun",1,46.139716,6.998054,"Van d'en Haut","St.-Maurice","Canton of Valais","Switzerland",0,"2016-03-22 14:37:05",563,"https://www.flickr.com/photos/p_damer/26682945425/"
26075807683,"8868875@N03","5fa2b503ca",1657,2,"them",1,47.376886,8.541694,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-20 00:00:00",2074,"https://www.flickr.com/photos/gato-gato-gato/26075807683/"
26571564912,"29839864@N02","58e8b91623",1449,2,"DSC_0701-02",1,47.573688,7.60462,"Basel","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-03-22 12:21:58",123,"https://www.flickr.com/photos/lazybone83/26571564912/"
26598969651,"91944028@N02","00744dcaec",1470,2,"51 R.N Forêt Dom. Risol",1,46.652813,6.216519,"","Doubs","Franche-Comte","France",0,"2016-03-19 19:58:05",2,"https://www.flickr.com/photos/coulon-francois/26598969651/"
26060412863,"91944028@N02","e2e26ffb04",1652,2,"34 R.N Forêt Dom. Risol",1,46.661622,6.215363,"","Doubs","Franche-Comte","France",0,"2016-03-19 19:17:17",3,"https://www.flickr.com/photos/coulon-francois/26060412863/"
26664619845,"91944028@N02","812d0b8904",1659,2,"29 R.N Forêt Dom. Risol",1,46.664249,6.217175,"","Doubs","Franche-Comte","France",0,"2016-03-19 19:11:13",2,"https://www.flickr.com/photos/coulon-francois/26664619845/"
26571395782,"91944028@N02","6419aa910d",1448,2,"27 R.N Forêt Dom. Risol",1,46.66613,6.218186,"","Doubs","Franche-Comte","France",0,"2016-03-19 19:02:01",2,"https://www.flickr.com/photos/coulon-francois/26571395782/"
26571393032,"91944028@N02","c43c0e5438",1661,2,"22 R.N Forêt Dom. Risol",1,46.6701,6.217369,"","Doubs","Franche-Comte","France",0,"2016-03-19 18:46:23",2,"https://www.flickr.com/photos/coulon-francois/26571393032/"
26571392222,"91944028@N02","e413462ae1",1651,2,"19 R.N Forêt Dom. Risol",1,46.670127,6.217358,"","Doubs","Franche-Comte","France",0,"2016-03-19 18:46:13",2,"https://www.flickr.com/photos/coulon-francois/26571392222/"
26637940086,"91944028@N02","455d70dc68",1505,2,"15 R.N Forêt Dom. Risol",1,46.675208,6.214194,"","Doubs","Franche-Comte","France",0,"2016-03-19 18:36:01",3,"https://www.flickr.com/photos/coulon-francois/26637940086/"
26637939296,"91944028@N02","88022b155c",1665,2,"13 R.N Forêt Dom. Risol",1,46.675213,6.213733,"","Doubs","Franche-Comte","France",0,"2016-03-19 18:30:47",2,"https://www.flickr.com/photos/coulon-francois/26637939296/"
26391397140,"91944028@N02","8f2eca48e7",1543,2,"10 R.N Forêt Dom. Risol",1,46.676419,6.213091,"","Doubs","Franche-Comte","France",0,"2016-03-19 18:24:43",1,"https://www.flickr.com/photos/coulon-francois/26391397140/"
26391396050,"91944028@N02","20aa19d914",1715,2,"09 R.N Forêt Dom. Risol",1,46.679627,6.215002,"","Doubs","Franche-Comte","France",0,"2016-03-19 18:17:36",1,"https://www.flickr.com/photos/coulon-francois/26391396050/"
26391394710,"91944028@N02","44ab3956ef",1446,2,"08 R.N Forêt Dom. Risol",1,46.67973,6.214911,"","Doubs","Franche-Comte","France",0,"2016-03-19 18:09:45",2,"https://www.flickr.com/photos/coulon-francois/26391394710/"
26391393540,"91944028@N02","cfe9b036a7",1508,2,"07 R.N Forêt Dom. Risol",1,46.679572,6.215025,"","Doubs","Franche-Comte","France",0,"2016-03-19 18:06:32",2,"https://www.flickr.com/photos/coulon-francois/26391393540/"
26059250593,"85635543@N00","80c2024a02",1653,2,"2016_03_21",1,47.370902,8.525169,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-21 13:00:11",6,"https://www.flickr.com/photos/nice_cup_of_tea/26059250593/"
26059248763,"85635543@N00","c1e27d2b25",1470,2,"2016_03_19",1,47.370838,8.525061,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 13:16:50",4,"https://www.flickr.com/photos/nice_cup_of_tea/26059248763/"
26055953273,"15265989@N05","a13612aec2",1660,2,"o",1,47.392183,8.518964,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-20 14:28:25",1226,"https://www.flickr.com/photos/_maekke_/26055953273/"
26627211946,"66887658@N05","04da1d0d08",1654,2,"VW Beetle",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:24:44",863,"https://www.flickr.com/photos/v8dub/26627211946/"
26380063390,"66887658@N05","00d9c328e9",1495,2,"Volvo 122S",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:29:08",768,"https://www.flickr.com/photos/v8dub/26380063390/"
26049156793,"66887658@N05","986c750439",1578,2,"AC Cobra",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:26:58",802,"https://www.flickr.com/photos/v8dub/26049156793/"
26652258655,"66887658@N05","60b9907264",1596,2,"Jaguar XJ6 4.2, Sovereign, 1985",1,46.824359,7.152975,"","Sarine District","Canton of Fribourg","Switzerland",0,"2016-03-20 13:24:00",670,"https://www.flickr.com/photos/v8dub/26652258655/"
26037395903,"8868875@N03","bb4547ec2d",1718,2,"divide",1,47.376886,8.541694,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-20 00:00:00",2236,"https://www.flickr.com/photos/gato-gato-gato/26037395903/"
26605050246,"35075336@N08","4c43077083",1682,2,"Trains de l'Aigle Ollon Monthey Champéry (Suisse)",1,46.18214,6.875435,"Champery","Monthey","Canton of Valais","Switzerland",0,"2016-03-18 15:18:12",722,"https://www.flickr.com/photos/trams-lisbonne/26605050246/"
26566029841,"85150392@N05","d6ba4b494b",1454,2,"Aumühle-Tobel in Frauenfeld",1,47.537441,8.898603,"Frauenfeld","Frauenfeld","Canton of Thurgau","Switzerland",0,"2016-03-20 09:32:17",2730,"https://www.flickr.com/photos/manuel_720921/26566029841/"
26358343670,"8070463@N03","6263984b42",1547,2,"Another nice portrait of Mojak!",1,47.019267,7.237404,"Kallnach","Seeland District","Canton of Berne","Switzerland",0,"2016-03-20 16:26:49",1434,"https://www.flickr.com/photos/tambako/26358343670/"
26625574465,"8070463@N03","ee606f0bd2",1655,2,"Cute badger very close",1,47.019267,7.237404,"Kallnach","Seeland District","Canton of Berne","Switzerland",0,"2016-03-20 15:26:02",1194,"https://www.flickr.com/photos/tambako/26625574465/"
26597718716,"98301474@N06","3e88067463",1557,2,"Lago Maggiore - Vista verso Verbania - Intra",1,45.920102,8.619139,"Monteggia","Varese","Lombardy","Italy",0,"2016-03-20 13:15:49",488,"https://www.flickr.com/photos/98301474@N06/26597718716/"
26556128961,"99687907@N02","6e77b74f1f",1566,2,"Lindenhof",1,47.373782,8.540947,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-19 01:37:09",175,"https://www.flickr.com/photos/99687907@N02/26556128961/"
26011902744,"141357469@N04","97aa4bd55a",1691,2,"Tronc arbre bois Besançon Velotte",1,47.220471,6.022932,"Velotte","Doubs","Franche-Comte","France",0,"2016-03-18 18:00:00",57,"https://www.flickr.com/photos/141357469@N04/26011902744/"
26591214406,"141357469@N04","3955e88394",1459,2,"Souche arbre bois Besançon Velotte",1,47.220471,6.022932,"Velotte","Doubs","Franche-Comte","France",0,"2016-03-18 18:00:00",71,"https://www.flickr.com/photos/141357469@N04/26591214406/"
26010009033,"8070463@N03","bbe3fa4fd2",1449,2,"Mojak comming towards me!",1,47.019267,7.237404,"Kallnach","Seeland District","Canton of Berne","Switzerland",0,"2016-03-20 16:17:55",1398,"https://www.flickr.com/photos/tambako/26010009033/"
26005215063,"8070463@N03","2bbc9b2713",1556,2,"Sputnik besides the tree",1,47.019267,7.237404,"Kallnach","Seeland District","Canton of Berne","Switzerland",0,"2016-03-20 16:26:48",1242,"https://www.flickr.com/photos/tambako/26005215063/"
26509924712,"8070463@N03","22dc93acfe",1706,2,"Last fox picture",1,47.019267,7.237404,"Kallnach","Seeland District","Canton of Berne","Switzerland",0,"2016-03-20 15:06:11",1204,"https://www.flickr.com/photos/tambako/26509924712/"
26536267471,"80288030@N06","b86bf4c341",1584,2,"",1,47.591787,7.654813,"Riehen","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-03-23 10:52:20",4,"https://www.flickr.com/photos/kultfilme/26536267471/"
26536263661,"80288030@N06","95d9f846c6",1570,2,"",1,47.591787,7.654813,"Riehen","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-03-23 10:52:14",4,"https://www.flickr.com/photos/kultfilme/26536263661/"
26536260311,"80288030@N06","f5fe4647ab",1586,2,"",1,47.591787,7.654813,"Riehen","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-03-23 10:52:01",3,"https://www.flickr.com/photos/kultfilme/26536260311/"
26536256461,"80288030@N06","d414bfbb87",1612,2,"",1,47.591787,7.654813,"Riehen","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-03-23 10:51:51",2,"https://www.flickr.com/photos/kultfilme/26536256461/"
26321729470,"27045884@N05","6e1105273d",1695,2,"River Doubs - Besançon",1,47.236267,6.016087,"Besancon","Doubs","Franche-Comte","France",0,"2016-03-23 12:17:33",242,"https://www.flickr.com/photos/27045884@N05/26321729470/"
26568549496,"27045884@N05","74bf9bcf8a",1660,2,"Leffe Blond - Besançon, France",1,47.237898,6.028103,"Besancon","Doubs","Franche-Comte","France",0,"2016-03-23 12:23:15",94,"https://www.flickr.com/photos/27045884@N05/26568549496/"
26528807511,"27045884@N05","852624b7a5",1630,2,"River Doubs - Besançon",1,47.240557,6.031483,"Bregille","Doubs","Franche-Comte","France",0,"2016-03-22 15:01:43",115,"https://www.flickr.com/photos/27045884@N05/26528807511/"
26592793085,"8070463@N03","a984d1ea76",1469,2,"Mojak walking",1,47.019267,7.237404,"Kallnach","Seeland District","Canton of Berne","Switzerland",0,"2016-03-20 16:17:54",1266,"https://www.flickr.com/photos/tambako/26592793085/"
26564705846,"15265989@N05","ed117cea73",1599,2,"true love kcbr",1,47.392001,8.523631,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-03-20 14:12:44",38041,"https://www.flickr.com/photos/_maekke_/26564705846/"
26563809096,"86067800@N02","dc69c3f8d7",1510,2,"Paradis blanc",1,45.880568,6.387004,"Manigod","Upper Savoy","Rhone-Alpes","France",0,"2016-03-18 14:54:22",1475,"https://www.flickr.com/photos/mitchoum/26563809096/"
26522598001,"8070463@N03","10a0e5f9be",1657,2,"Profile of a badger",1,47.019267,7.237404,"Kallnach","Seeland District","Canton of Berne","Switzerland",0,"2016-03-20 16:06:23",1159,"https://www.flickr.com/photos/tambako/26522598001/"
